file,best_clique,ants_per_v,final_std,alpha,tmin,tmax,maxCycles,evaporation_rate,p_runs_away_from_maximum,iterations_to_reach_80pct
easy,12.0,0.02,0.2374868417407583,0.75,0.5,3.0,500,0.98,0.94,371
easy,12.0,0.02,0.1399999999999999,0.75,0.5,3.0,500,0.99,0.98,457
easy,12.0,0.02,0.3370459909270545,0.98,0.5,3.0,500,0.8,0.9,442
easy,12.0,0.02,0.2999999999999998,0.98,0.5,3.0,500,0.9,0.9,441
easy,12.0,0.02,0.2799999999999999,0.98,0.5,3.0,500,0.95,0.94,381
easy,12.0,0.02,0.3693237062523881,0.98,0.5,3.0,500,0.98,0.9,455
easy,12.0,0.02,0.2712931993250108,0.98,0.5,3.0,500,0.99,0.92,348
easy,12.0,0.02,0.3249615361854386,1.0,0.5,3.0,500,0.8,0.88,443
easy,12.0,0.02,0.3249615361854385,1.0,0.5,3.0,500,0.9,0.88,442
easy,12.0,0.02,0.2374868417407583,1.0,0.5,3.0,500,0.95,0.94,443
easy,12.0,0.02,0.1399999999999999,1.0,0.5,3.0,500,0.98,0.02,226
easy,12.0,0.02,0.1959591794226542,1.0,0.5,3.0,500,0.99,0.96,483
easy,12.0,0.02,0.2799999999999998,1.1,0.5,3.0,500,0.8,0.94,398
easy,12.0,0.02,0.2712931993250108,1.1,0.5,3.0,500,0.9,0.92,307
easy,12.0,0.02,0.2374868417407583,1.1,0.5,3.0,500,0.95,0.94,450
easy,12.0,0.02,0.2374868417407583,1.1,0.5,3.0,500,0.98,0.94,376
easy,12.0,0.02,0.2712931993250109,1.1,0.5,3.0,500,0.99,0.92,423
easy,12.0,0.02,0.3370459909270545,2.0,0.5,3.0,500,0.8,0.9,497
easy,12.0,0.02,0.282842712474619,2.0,0.5,3.0,500,0.9,0.96,500
easy,12.0,0.02,0.3104834939252005,2.0,0.5,3.0,500,0.95,0.92,483
easy,12.0,0.02,0.2374868417407583,2.0,0.5,3.0,500,0.98,0.94,449
easy,12.0,0.02,0.2712931993250108,2.0,0.5,3.0,500,0.99,0.92,407
easy,12.0,0.02,0.3469870314579496,0.0,0.5,6.0,500,0.8,0.86,442
easy,12.0,0.02,0.3469870314579496,0.0,0.5,6.0,500,0.9,0.86,442
easy,12.0,0.02,0.3469870314579496,0.0,0.5,6.0,500,0.95,0.86,442
easy,12.0,0.02,0.3469870314579496,0.0,0.5,6.0,500,0.98,0.86,442
easy,12.0,0.02,0.3469870314579496,0.0,0.5,6.0,500,0.99,0.86,442
easy,12.0,0.02,0.3249615361854386,0.75,0.5,6.0,500,0.8,0.88,468
easy,12.0,0.02,0.2712931993250108,0.75,0.5,6.0,500,0.9,0.92,441
easy,12.0,0.02,0.2799999999999998,0.75,0.5,6.0,500,0.95,0.94,416
easy,11.0,0.02,0.244131112314674,0.75,0.5,6.0,500,0.98,0.98,382
easy,12.0,0.02,0.2712931993250108,0.75,0.5,6.0,500,0.99,0.92,496
easy,12.0,0.02,0.3370459909270545,0.98,0.5,6.0,500,0.8,0.9,442
easy,12.0,0.02,0.2999999999999999,0.98,0.5,6.0,500,0.9,0.9,466
easy,12.0,0.02,0.2799999999999999,0.98,0.5,6.0,500,0.95,0.94,306
easy,12.0,0.02,0.366606055596467,0.98,0.5,6.0,500,0.98,0.84,420
easy,12.0,0.02,0.1959591794226542,0.98,0.5,6.0,500,0.99,0.96,431
easy,12.0,0.02,0.3249615361854386,1.0,0.5,6.0,500,0.8,0.88,443
easy,12.0,0.02,0.2712931993250107,1.0,0.5,6.0,500,0.9,0.92,386
easy,12.0,0.02,0.2374868417407583,1.0,0.5,6.0,500,0.95,0.94,446
easy,12.0,0.02,0.2,1.0,0.5,6.0,500,0.98,0.98,482
easy,12.0,0.02,0.2374868417407583,1.0,0.5,6.0,500,0.99,0.94,484
easy,12.0,0.02,0.2374868417407583,1.1,0.5,6.0,500,0.8,0.94,397
easy,12.0,0.02,0.2374868417407583,1.1,0.5,6.0,500,0.9,0.94,441
easy,12.0,0.02,0.2712931993250109,1.1,0.5,6.0,500,0.95,0.92,343
easy,12.0,0.02,0.3469870314579496,1.1,0.5,6.0,500,0.98,0.86,434
easy,11.0,0.02,0.3605551275463988,1.1,0.5,6.0,500,0.99,0.88,497
easy,12.0,0.02,0.366606055596467,2.0,0.5,6.0,500,0.8,0.84,497
easy,12.0,0.02,0.1959591794226539,2.0,0.5,6.0,500,0.9,0.96,312
easy,12.0,0.02,0.2999999999999999,2.0,0.5,6.0,500,0.95,0.9,471
easy,12.0,0.02,0.2374868417407583,2.0,0.5,6.0,500,0.98,0.94,443
easy,12.0,0.02,0.3,2.0,0.5,6.0,500,0.99,0.9,495
easy,12.0,0.02,0.3469870314579496,0.0,0.5,8.0,500,0.8,0.86,442
easy,12.0,0.02,0.3469870314579496,0.0,0.5,8.0,500,0.9,0.86,442
easy,12.0,0.02,0.3469870314579496,0.0,0.5,8.0,500,0.95,0.86,442
easy,12.0,0.02,0.3469870314579496,0.0,0.5,8.0,500,0.98,0.86,442
easy,12.0,0.02,0.3469870314579496,0.0,0.5,8.0,500,0.99,0.86,442
easy,12.0,0.02,0.3249615361854386,0.75,0.5,8.0,500,0.8,0.88,468
easy,12.0,0.02,0.2712931993250108,0.75,0.5,8.0,500,0.9,0.92,442
easy,12.0,0.02,0.2999999999999998,0.75,0.5,8.0,500,0.95,0.9,466
easy,12.0,0.02,0.244131112314674,0.75,0.5,8.0,500,0.98,0.96,483
easy,12.0,0.02,0.2374868417407583,0.75,0.5,8.0,500,0.99,0.94,497
easy,12.0,0.02,0.2999999999999998,0.98,0.5,8.0,500,0.8,0.9,442
easy,12.0,0.02,0.2712931993250109,0.98,0.5,8.0,500,0.9,0.92,459
easy,12.0,0.02,0.3605551275463988,0.98,0.5,8.0,500,0.95,0.88,443
easy,12.0,0.02,0.2374868417407583,0.98,0.5,8.0,500,0.98,0.94,457
easy,12.0,0.02,0.244131112314674,0.98,0.5,8.0,500,0.99,0.96,418
easy,12.0,0.02,0.2999999999999998,1.0,0.5,8.0,500,0.8,0.9,443
easy,12.0,0.02,0.2374868417407583,1.0,0.5,8.0,500,0.9,0.94,407
easy,12.0,0.02,0.3249615361854387,1.0,0.5,8.0,500,0.95,0.88,427
easy,12.0,0.02,0.1959591794226542,1.0,0.5,8.0,500,0.98,0.96,476
easy,12.0,0.02,0.1959591794226541,1.0,0.5,8.0,500,0.99,0.96,447
easy,12.0,0.02,0.244131112314674,1.1,0.5,8.0,500,0.8,0.96,397
easy,12.0,0.02,0.369323706252388,1.1,0.5,8.0,500,0.9,0.9,442
easy,12.0,0.02,0.2,1.1,0.5,8.0,500,0.95,0.98,276
easy,12.0,0.02,0.3469870314579497,1.1,0.5,8.0,500,0.98,0.86,484
easy,12.0,0.02,0.1399999999999999,1.1,0.5,8.0,500,0.99,0.98,463
easy,12.0,0.02,0.3469870314579497,2.0,0.5,8.0,500,0.8,0.86,496
easy,12.0,0.02,0.2799999999999998,2.0,0.5,8.0,500,0.9,0.94,443
easy,12.0,0.02,0.2712931993250106,2.0,0.5,8.0,500,0.95,0.92,425
easy,12.0,0.02,0.1959591794226541,2.0,0.5,8.0,500,0.98,0.96,256
easy,12.0,0.02,0.0,2.0,0.5,8.0,500,0.99,0.0,169
easy,12.0,0.02,0.366606055596467,0.0,0.01,2.0,1000,0.8,0.84,609
easy,12.0,0.02,0.366606055596467,0.0,0.01,2.0,1000,0.9,0.84,609
easy,12.0,0.02,0.366606055596467,0.0,0.01,2.0,1000,0.95,0.84,609
easy,12.0,0.02,0.366606055596467,0.0,0.01,2.0,1000,0.98,0.84,609
easy,12.0,0.02,0.366606055596467,0.0,0.01,2.0,1000,0.99,0.84,609
easy,12.0,0.02,0.4000000000000001,0.75,0.01,2.0,1000,0.8,0.8,899
easy,12.0,0.02,0.4142463035441595,0.75,0.01,2.0,1000,0.9,0.78,950
easy,12.0,0.02,0.4270831300812523,0.75,0.01,2.0,1000,0.95,0.76,896
easy,13.0,0.02,0.4935585071701224,0.75,0.01,2.0,1000,0.98,0.42,994
easy,13.0,0.02,0.4995998398718719,0.75,0.01,2.0,1000,0.99,0.48,996
easy,12.0,0.02,0.384187454245971,0.98,0.01,2.0,1000,0.8,0.82,910
easy,13.0,0.02,0.4737087712930806,0.98,0.01,2.0,1000,0.9,0.66,827
easy,13.0,0.02,0.448998886412873,0.98,0.01,2.0,1000,0.95,0.72,840
easy,12.0,0.02,0.4898979485566355,0.98,0.01,2.0,1000,0.98,0.4,1000
easy,13.0,0.02,0.4664761515876239,0.98,0.01,2.0,1000,0.99,0.32,917
easy,13.0,0.02,0.4142463035441595,1.0,0.01,2.0,1000,0.8,0.78,877
easy,12.0,0.02,0.4800000000000002,1.0,0.01,2.0,1000,0.9,0.64,931
easy,12.0,0.02,0.5,1.0,0.01,2.0,1000,0.95,0.5,828
easy,12.0,0.02,0.4995998398718719,1.0,0.01,2.0,1000,0.98,0.48,958
easy,12.0,0.02,0.4800000000000002,1.0,0.01,2.0,1000,0.99,0.36,995
easy,12.0,0.02,0.4853864439804641,1.1,0.01,2.0,1000,0.8,0.62,984
easy,13.0,0.02,0.4935585071701225,1.1,0.01,2.0,1000,0.9,0.58,965
easy,12.0,0.02,0.4963869458396345,1.1,0.01,2.0,1000,0.95,0.56,999
easy,13.0,0.02,0.4800000000000002,1.1,0.01,2.0,1000,0.98,0.36,988
easy,12.0,0.02,0.4853864439804641,1.1,0.01,2.0,1000,0.99,0.38,994
easy,12.0,0.02,0.4737087712930806,2.0,0.01,2.0,1000,0.8,0.66,989
easy,12.0,0.02,0.4664761515876238,2.0,0.01,2.0,1000,0.9,0.68,826
easy,12.0,0.02,0.4983974317750844,2.0,0.01,2.0,1000,0.95,0.54,960
easy,13.0,0.02,0.5,2.0,0.01,2.0,1000,0.98,0.5,892
easy,12.0,0.02,0.499599839871872,2.0,0.01,2.0,1000,0.99,0.48,847
easy,12.0,0.02,0.366606055596467,0.0,0.01,3.0,1000,0.8,0.84,609
easy,12.0,0.02,0.366606055596467,0.0,0.01,3.0,1000,0.9,0.84,609
easy,12.0,0.02,0.366606055596467,0.0,0.01,3.0,1000,0.95,0.84,609
easy,12.0,0.02,0.366606055596467,0.0,0.01,3.0,1000,0.98,0.84,609
easy,12.0,0.02,0.366606055596467,0.0,0.01,3.0,1000,0.99,0.84,609
easy,12.0,0.02,0.384187454245971,0.75,0.01,3.0,1000,0.8,0.82,870
easy,12.0,0.02,0.4386342439892262,0.75,0.01,3.0,1000,0.9,0.74,957
easy,13.0,0.02,0.4935585071701225,0.75,0.01,3.0,1000,0.95,0.58,930
easy,13.0,0.02,0.4983974317750844,0.75,0.01,3.0,1000,0.98,0.46,995
easy,12.0,0.02,0.4963869458396345,0.75,0.01,3.0,1000,0.99,0.56,989
easy,12.0,0.02,0.4582575694955839,0.98,0.01,3.0,1000,0.8,0.7,984
easy,12.0,0.02,0.4853864439804641,0.98,0.01,3.0,1000,0.9,0.62,982
easy,13.0,0.02,0.4983974317750844,0.98,0.01,3.0,1000,0.95,0.46,897
easy,13.0,0.02,0.4935585071701224,0.98,0.01,3.0,1000,0.98,0.42,953
easy,12.0,0.02,0.4898979485566355,0.98,0.01,3.0,1000,0.99,0.4,959
easy,12.0,0.02,0.4000000000000001,1.0,0.01,3.0,1000,0.8,0.8,936
easy,12.0,0.02,0.4935585071701224,1.0,0.01,3.0,1000,0.9,0.58,858
easy,12.0,0.02,0.5,1.0,0.01,3.0,1000,0.95,0.5,900
easy,13.0,0.02,0.4983974317750844,1.0,0.01,3.0,1000,0.98,0.54,953
easy,13.0,0.02,0.5,1.0,0.01,3.0,1000,0.99,0.5,989
easy,13.0,0.02,0.438634243989226,1.1,0.01,3.0,1000,0.8,0.74,650
easy,13.0,0.02,0.4983974317750844,1.1,0.01,3.0,1000,0.9,0.54,986
easy,12.0,0.02,0.499599839871872,1.1,0.01,3.0,1000,0.95,0.52,977
easy,13.0,0.02,0.4963869458396345,1.1,0.01,3.0,1000,0.98,0.44,991
easy,12.0,0.02,0.4935585071701225,1.1,0.01,3.0,1000,0.99,0.42,954
easy,12.0,0.02,0.4737087712930805,2.0,0.01,3.0,1000,0.8,0.66,933
easy,13.0,0.02,0.4983974317750844,2.0,0.01,3.0,1000,0.9,0.54,997
easy,12.0,0.02,0.499599839871872,2.0,0.01,3.0,1000,0.95,0.48,986
easy,12.0,0.02,0.4963869458396345,2.0,0.01,3.0,1000,0.98,0.44,995
easy,12.0,0.02,0.4963869458396345,2.0,0.01,3.0,1000,0.99,0.44,1000
easy,12.0,0.02,0.366606055596467,0.0,0.01,6.0,1000,0.8,0.84,609
easy,12.0,0.02,0.366606055596467,0.0,0.01,6.0,1000,0.9,0.84,609
easy,12.0,0.02,0.366606055596467,0.0,0.01,6.0,1000,0.95,0.84,609
easy,12.0,0.02,0.366606055596467,0.0,0.01,6.0,1000,0.98,0.84,609
easy,12.0,0.02,0.366606055596467,0.0,0.01,6.0,1000,0.99,0.84,609
easy,12.0,0.02,0.3249615361854385,0.75,0.01,6.0,1000,0.8,0.88,977
easy,12.0,0.02,0.384187454245971,0.75,0.01,6.0,1000,0.9,0.82,905
easy,12.0,0.02,0.4737087712930806,0.75,0.01,6.0,1000,0.95,0.66,993
easy,13.0,0.02,0.4853864439804641,0.75,0.01,6.0,1000,0.98,0.62,993
easy,12.0,0.02,0.4386342439892262,0.75,0.01,6.0,1000,0.99,0.74,984
easy,12.0,0.02,0.4000000000000002,0.98,0.01,6.0,1000,0.8,0.8,886
easy,12.0,0.02,0.4664761515876239,0.98,0.01,6.0,1000,0.9,0.68,908
easy,12.0,0.02,0.4995998398718718,0.98,0.01,6.0,1000,0.95,0.52,902
easy,12.0,0.02,0.4935585071701224,0.98,0.01,6.0,1000,0.98,0.42,964
easy,13.0,0.02,0.4963869458396345,0.98,0.01,6.0,1000,0.99,0.44,959
easy,12.0,0.02,0.4142463035441596,1.0,0.01,6.0,1000,0.8,0.78,845
easy,13.0,0.02,0.4800000000000002,1.0,0.01,6.0,1000,0.9,0.64,986
easy,12.0,0.02,0.4935585071701224,1.0,0.01,6.0,1000,0.95,0.58,952
easy,12.0,0.02,0.4963869458396345,1.0,0.01,6.0,1000,0.98,0.56,979
easy,12.0,0.02,0.499599839871872,1.0,0.01,6.0,1000,0.99,0.48,981
easy,12.0,0.02,0.4800000000000002,1.1,0.01,6.0,1000,0.8,0.64,851
easy,12.0,0.02,0.5,1.1,0.01,6.0,1000,0.9,0.5,957
easy,12.0,0.02,0.499599839871872,1.1,0.01,6.0,1000,0.95,0.52,912
easy,13.0,0.02,0.4935585071701225,1.1,0.01,6.0,1000,0.98,0.58,789
easy,13.0,0.02,0.4935585071701224,1.1,0.01,6.0,1000,0.99,0.42,970
easy,12.0,0.02,0.4853864439804641,2.0,0.01,6.0,1000,0.8,0.62,970
easy,12.0,0.02,0.4898979485566355,2.0,0.01,6.0,1000,0.9,0.6,976
easy,12.0,0.02,0.4935585071701224,2.0,0.01,6.0,1000,0.95,0.58,933
easy,12.0,0.02,0.5,2.0,0.01,6.0,1000,0.98,0.5,994
easy,12.0,0.02,0.4995998398718719,2.0,0.01,6.0,1000,0.99,0.48,921
easy,12.0,0.02,0.366606055596467,0.0,0.01,8.0,1000,0.8,0.84,609
easy,12.0,0.02,0.366606055596467,0.0,0.01,8.0,1000,0.9,0.84,609
easy,12.0,0.02,0.366606055596467,0.0,0.01,8.0,1000,0.95,0.84,609
easy,12.0,0.02,0.366606055596467,0.0,0.01,8.0,1000,0.98,0.84,609
easy,12.0,0.02,0.366606055596467,0.0,0.01,8.0,1000,0.99,0.84,609
easy,13.0,0.02,0.4386342439892262,0.75,0.01,8.0,1000,0.8,0.74,979
easy,12.0,0.02,0.4270831300812525,0.75,0.01,8.0,1000,0.9,0.76,832
easy,13.0,0.02,0.4142463035441595,0.75,0.01,8.0,1000,0.95,0.78,825
easy,13.0,0.02,0.4995998398718719,0.75,0.01,8.0,1000,0.98,0.52,981
easy,13.0,0.02,0.4935585071701224,0.75,0.01,8.0,1000,0.99,0.58,983
easy,12.0,0.02,0.4270831300812526,0.98,0.01,8.0,1000,0.8,0.76,878
easy,13.0,0.02,0.4582575694955839,0.98,0.01,8.0,1000,0.9,0.7,824
easy,12.0,0.02,0.4983974317750844,0.98,0.01,8.0,1000,0.95,0.54,849
easy,13.0,0.02,0.4983974317750844,0.98,0.01,8.0,1000,0.98,0.46,991
easy,12.0,0.02,0.4995998398718719,0.98,0.01,8.0,1000,0.99,0.52,955
easy,12.0,0.02,0.384187454245971,1.0,0.01,8.0,1000,0.8,0.82,970
easy,13.0,0.02,0.4270831300812523,1.0,0.01,8.0,1000,0.9,0.76,996
easy,13.0,0.02,0.4995998398718719,1.0,0.01,8.0,1000,0.95,0.52,985
easy,13.0,0.02,0.4983974317750844,1.0,0.01,8.0,1000,0.98,0.54,983
easy,13.0,0.02,0.5,1.0,0.01,8.0,1000,0.99,0.5,966
easy,12.0,0.02,0.384187454245971,1.1,0.01,8.0,1000,0.8,0.82,925
easy,12.0,0.02,0.4898979485566355,1.1,0.01,8.0,1000,0.9,0.6,998
easy,12.0,0.02,0.5,1.1,0.01,8.0,1000,0.95,0.5,991
easy,12.0,0.02,0.4983974317750844,1.1,0.01,8.0,1000,0.98,0.46,990
easy,12.0,0.02,0.4963869458396345,1.1,0.01,8.0,1000,0.99,0.44,926
easy,12.0,0.02,0.4853864439804641,2.0,0.01,8.0,1000,0.8,0.62,967
easy,12.0,0.02,0.4995998398718719,2.0,0.01,8.0,1000,0.9,0.52,968
easy,12.0,0.02,0.4898979485566355,2.0,0.01,8.0,1000,0.95,0.6,962
easy,12.0,0.02,0.4963869458396345,2.0,0.01,8.0,1000,0.98,0.56,885
easy,13.0,0.02,0.4935585071701224,2.0,0.01,8.0,1000,0.99,0.58,924
easy,12.0,0.02,0.366606055596467,0.0,0.1,2.0,1000,0.8,0.84,609
easy,12.0,0.02,0.366606055596467,0.0,0.1,2.0,1000,0.9,0.84,609
easy,12.0,0.02,0.366606055596467,0.0,0.1,2.0,1000,0.95,0.84,609
easy,12.0,0.02,0.366606055596467,0.0,0.1,2.0,1000,0.98,0.84,609
easy,12.0,0.02,0.366606055596467,0.0,0.1,2.0,1000,0.99,0.84,609
easy,13.0,0.02,0.4000000000000001,0.75,0.1,2.0,1000,0.8,0.8,969
easy,13.0,0.02,0.2999999999999999,0.75,0.1,2.0,1000,0.9,0.9,970
easy,12.0,0.02,0.2999999999999999,0.75,0.1,2.0,1000,0.95,0.9,821
easy,12.0,0.02,0.384187454245971,0.75,0.1,2.0,1000,0.98,0.82,909
easy,12.0,0.02,0.4142463035441597,0.75,0.1,2.0,1000,0.99,0.78,957
easy,12.0,0.02,0.366606055596467,0.98,0.1,2.0,1000,0.8,0.84,945
easy,12.0,0.02,0.3249615361854385,0.98,0.1,2.0,1000,0.9,0.88,884
easy,12.0,0.02,0.384187454245971,0.98,0.1,2.0,1000,0.95,0.82,934
easy,12.0,0.02,0.4386342439892262,0.98,0.1,2.0,1000,0.98,0.74,865
easy,12.0,0.02,0.4800000000000002,0.98,0.1,2.0,1000,0.99,0.64,998
easy,12.0,0.02,0.3469870314579495,1.0,0.1,2.0,1000,0.8,0.86,995
easy,12.0,0.02,0.3469870314579494,1.0,0.1,2.0,1000,0.9,0.86,595
easy,13.0,0.02,0.4664761515876239,1.0,0.1,2.0,1000,0.95,0.68,980
easy,13.0,0.02,0.448998886412873,1.0,0.1,2.0,1000,0.98,0.72,878
easy,12.0,0.02,0.3469870314579496,1.0,0.1,2.0,1000,0.99,0.86,941
easy,13.0,0.02,0.366606055596467,1.1,0.1,2.0,1000,0.8,0.84,992
easy,12.0,0.02,0.366606055596467,1.1,0.1,2.0,1000,0.9,0.84,776
easy,13.0,0.02,0.366606055596467,1.1,0.1,2.0,1000,0.95,0.84,969
easy,12.0,0.02,0.366606055596467,1.1,0.1,2.0,1000,0.98,0.84,679
easy,12.0,0.02,0.4582575694955839,1.1,0.1,2.0,1000,0.99,0.7,968
easy,12.0,0.02,0.4142463035441595,2.0,0.1,2.0,1000,0.8,0.78,843
easy,13.0,0.02,0.3249615361854384,2.0,0.1,2.0,1000,0.9,0.88,722
easy,12.0,0.02,0.4737087712930806,2.0,0.1,2.0,1000,0.95,0.66,901
easy,12.0,0.02,0.499599839871872,2.0,0.1,2.0,1000,0.98,0.48,968
easy,12.0,0.02,0.4983974317750844,2.0,0.1,2.0,1000,0.99,0.46,998
easy,12.0,0.02,0.366606055596467,0.0,0.1,3.0,1000,0.8,0.84,609
easy,12.0,0.02,0.366606055596467,0.0,0.1,3.0,1000,0.9,0.84,609
easy,12.0,0.02,0.366606055596467,0.0,0.1,3.0,1000,0.95,0.84,609
easy,12.0,0.02,0.366606055596467,0.0,0.1,3.0,1000,0.98,0.84,609
easy,12.0,0.02,0.366606055596467,0.0,0.1,3.0,1000,0.99,0.84,609
easy,12.0,0.02,0.3469870314579495,0.75,0.1,3.0,1000,0.8,0.86,968
easy,12.0,0.02,0.3249615361854386,0.75,0.1,3.0,1000,0.9,0.88,993
easy,12.0,0.02,0.4582575694955839,0.75,0.1,3.0,1000,0.95,0.7,982
easy,12.0,0.02,0.2999999999999998,0.75,0.1,3.0,1000,0.98,0.9,984
easy,12.0,0.02,0.3249615361854384,0.75,0.1,3.0,1000,0.99,0.88,705
easy,12.0,0.02,0.3249615361854385,0.98,0.1,3.0,1000,0.8,0.88,984
easy,12.0,0.02,0.4142463035441595,0.98,0.1,3.0,1000,0.9,0.78,896
easy,12.0,0.02,0.366606055596467,0.98,0.1,3.0,1000,0.95,0.84,850
easy,12.0,0.02,0.3249615361854385,0.98,0.1,3.0,1000,0.98,0.88,855
easy,12.0,0.02,0.4800000000000002,0.98,0.1,3.0,1000,0.99,0.64,978
easy,12.0,0.02,0.4000000000000001,1.0,0.1,3.0,1000,0.8,0.8,963
easy,12.0,0.02,0.3249615361854385,1.0,0.1,3.0,1000,0.9,0.88,995
easy,13.0,0.02,0.4270831300812524,1.0,0.1,3.0,1000,0.95,0.76,943
easy,12.0,0.02,0.3666060555964671,1.0,0.1,3.0,1000,0.98,0.84,991
easy,12.0,0.02,0.448998886412873,1.0,0.1,3.0,1000,0.99,0.72,965
easy,12.0,0.02,0.3249615361854385,1.1,0.1,3.0,1000,0.8,0.88,857
easy,12.0,0.02,0.4,1.1,0.1,3.0,1000,0.9,0.8,897
easy,12.0,0.02,0.384187454245971,1.1,0.1,3.0,1000,0.95,0.82,978
easy,12.0,0.02,0.3469870314579495,1.1,0.1,3.0,1000,0.98,0.86,946
easy,12.0,0.02,0.4664761515876239,1.1,0.1,3.0,1000,0.99,0.68,954
easy,12.0,0.02,0.4000000000000001,2.0,0.1,3.0,1000,0.8,0.8,982
easy,12.0,0.02,0.3469870314579494,2.0,0.1,3.0,1000,0.9,0.86,922
easy,12.0,0.02,0.4853864439804641,2.0,0.1,3.0,1000,0.95,0.62,872
easy,13.0,0.02,0.5,2.0,0.1,3.0,1000,0.98,0.5,923
easy,12.0,0.02,0.4935585071701224,2.0,0.1,3.0,1000,0.99,0.58,985
easy,12.0,0.02,0.366606055596467,0.0,0.1,6.0,1000,0.8,0.84,609
easy,12.0,0.02,0.366606055596467,0.0,0.1,6.0,1000,0.9,0.84,609
easy,12.0,0.02,0.366606055596467,0.0,0.1,6.0,1000,0.95,0.84,609
easy,12.0,0.02,0.366606055596467,0.0,0.1,6.0,1000,0.98,0.84,609
easy,12.0,0.02,0.366606055596467,0.0,0.1,6.0,1000,0.99,0.84,609
easy,13.0,0.02,0.3249615361854385,0.75,0.1,6.0,1000,0.8,0.88,969
easy,13.0,0.02,0.3249615361854385,0.75,0.1,6.0,1000,0.9,0.88,836
easy,13.0,0.02,0.366606055596467,0.75,0.1,6.0,1000,0.95,0.84,1000
easy,12.0,0.02,0.366606055596467,0.75,0.1,6.0,1000,0.98,0.84,889
easy,12.0,0.02,0.4270831300812524,0.75,0.1,6.0,1000,0.99,0.76,883
easy,12.0,0.02,0.4000000000000002,0.98,0.1,6.0,1000,0.8,0.8,994
easy,12.0,0.02,0.3469870314579496,0.98,0.1,6.0,1000,0.9,0.86,913
easy,12.0,0.02,0.384187454245971,0.98,0.1,6.0,1000,0.95,0.82,998
easy,12.0,0.02,0.4000000000000002,0.98,0.1,6.0,1000,0.98,0.8,967
easy,12.0,0.02,0.4000000000000001,0.98,0.1,6.0,1000,0.99,0.8,976
easy,12.0,0.02,0.4000000000000002,1.0,0.1,6.0,1000,0.8,0.8,957
easy,12.0,0.02,0.3666060555964671,1.0,0.1,6.0,1000,0.9,0.84,962
easy,12.0,0.02,0.2374868417407583,1.0,0.1,6.0,1000,0.95,0.94,584
easy,12.0,0.02,0.384187454245971,1.0,0.1,6.0,1000,0.98,0.82,996
easy,12.0,0.02,0.4489988864128731,1.0,0.1,6.0,1000,0.99,0.72,993
easy,12.0,0.02,0.366606055596467,1.1,0.1,6.0,1000,0.8,0.84,730
easy,12.0,0.02,0.2712931993250108,1.1,0.1,6.0,1000,0.9,0.92,525
easy,12.0,0.02,0.3249615361854387,1.1,0.1,6.0,1000,0.95,0.88,973
easy,12.0,0.02,0.4142463035441595,1.1,0.1,6.0,1000,0.98,0.78,907
easy,13.0,0.02,0.4800000000000002,1.1,0.1,6.0,1000,0.99,0.64,931
easy,12.0,0.02,0.4386342439892262,2.0,0.1,6.0,1000,0.8,0.74,988
easy,13.0,0.02,0.3249615361854384,2.0,0.1,6.0,1000,0.9,0.88,390
easy,13.0,0.02,0.4853864439804641,2.0,0.1,6.0,1000,0.95,0.62,942
easy,12.0,0.02,0.4489988864128729,2.0,0.1,6.0,1000,0.98,0.72,935
easy,12.0,0.02,0.4935585071701224,2.0,0.1,6.0,1000,0.99,0.58,799
easy,12.0,0.02,0.366606055596467,0.0,0.1,8.0,1000,0.8,0.84,609
easy,12.0,0.02,0.366606055596467,0.0,0.1,8.0,1000,0.9,0.84,609
easy,12.0,0.02,0.366606055596467,0.0,0.1,8.0,1000,0.95,0.84,609
easy,12.0,0.02,0.366606055596467,0.0,0.1,8.0,1000,0.98,0.84,609
easy,12.0,0.02,0.366606055596467,0.0,0.1,8.0,1000,0.99,0.84,609
easy,13.0,0.02,0.4664761515876238,0.75,0.1,8.0,1000,0.8,0.68,969
easy,13.0,0.02,0.4000000000000002,0.75,0.1,8.0,1000,0.9,0.8,838
easy,12.0,0.02,0.384187454245971,0.75,0.1,8.0,1000,0.95,0.82,963
easy,12.0,0.02,0.366606055596467,0.75,0.1,8.0,1000,0.98,0.84,935
easy,12.0,0.02,0.3469870314579494,0.75,0.1,8.0,1000,0.99,0.86,893
easy,12.0,0.02,0.384187454245971,0.98,0.1,8.0,1000,0.8,0.82,776
easy,12.0,0.02,0.3249615361854386,0.98,0.1,8.0,1000,0.9,0.88,976
easy,12.0,0.02,0.4142463035441597,0.98,0.1,8.0,1000,0.95,0.78,957
easy,12.0,0.02,0.2712931993250109,0.98,0.1,8.0,1000,0.98,0.92,828
easy,12.0,0.02,0.4737087712930806,0.98,0.1,8.0,1000,0.99,0.66,947
easy,13.0,0.02,0.4000000000000002,1.0,0.1,8.0,1000,0.8,0.8,992
easy,12.0,0.02,0.3469870314579495,1.0,0.1,8.0,1000,0.9,0.86,983
easy,13.0,0.02,0.3469870314579497,1.0,0.1,8.0,1000,0.95,0.86,994
easy,12.0,0.02,0.4142463035441596,1.0,0.1,8.0,1000,0.98,0.78,849
easy,12.0,0.02,0.366606055596467,1.0,0.1,8.0,1000,0.99,0.84,999
easy,12.0,0.02,0.3666060555964671,1.1,0.1,8.0,1000,0.8,0.84,853
easy,12.0,0.02,0.3469870314579497,1.1,0.1,8.0,1000,0.9,0.86,804
